OverallQual,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,YrSold,ExterQual_TA,ExterQual_TA,ExterQual_TA,ExterQual_TA,BsmtQual_Ex,KitchenQual_Ex,Neighborhood_NoRidge,GarageType_Attchd,BsmtExposure_Gd,KitchenQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Gd,ExterQual_Fa,ExterQual_Fa,ExterQual_Fa,ExterQual_Fa,BldgType_1Fam,Neighborhood_NridgHt,BsmtQual_Gd,ExterQual_Ex,ExterQual_Ex,ExterQual_Ex,ExterQual_Ex,BsmtExposure_No
6,1994,1994,814,928,936,785,1721,0,2,1,3,7,2,471,2007,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
5,1900,2003,1084,1272,1272,928,2200,2,2,2,4,9,0,0,2008,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,2005,2006,28,1316,1316,0,1316,0,2,0,3,6,2,397,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,1993,1994,165,1604,1617,0,1617,1,2,0,2,5,2,533,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
6,1980,1980,625,1686,1686,0,1686,1,2,0,3,7,2,612,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
5,1977,1977,767,1126,1126,0,1126,0,2,0,3,6,2,540,2008,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8,2003,2004,0,1181,1234,1140,2374,0,2,1,4,10,3,656,2007,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True
7,1968,1968,552,832,1098,880,1978,0,2,1,4,9,2,486,2008,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8,2001,2001,0,1753,1788,0,1788,0,2,0,3,7,2,522,2009,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,1997,1997,0,964,993,1243,2236,0,2,1,4,8,2,642,2006,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
8,2007,2007,16,1466,1466,0,1466,0,2,0,3,7,3,610,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
5,1965,1965,338,925,925,0,925,0,1,0,2,5,1,429,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
9,2006,2006,0,1905,1905,0,1905,0,2,0,3,8,3,788,2007,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
7,2004,2004,20,1500,1500,0,1500,0,2,0,3,6,2,570,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,1960,2007,425,585,2069,0,2069,1,2,0,4,9,2,505,2008,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4,1926,1953,0,600,747,0,747,0,1,0,1,5,2,528,2006,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
7,2003,2003,833,1176,1200,0,1200,1,2,0,2,5,2,555,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,2005,2005,341,1113,1113,858,1971,0,2,1,3,8,2,689,2009,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,2006,2006,464,1391,1391,571,1962,0,2,1,3,7,3,868,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,1940,1950,0,1032,1207,1196,2403,0,2,0,4,10,1,349,2010,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6,1976,1976,936,1728,1728,0,1728,0,2,0,4,8,2,574,2006,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,1999,1999,772,992,1022,1038,2060,1,2,1,3,8,2,390,2009,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
4,1977,1977,1440,1440,1440,0,1440,2,2,0,4,8,0,0,2007,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5,1967,1967,0,1632,1632,0,1632,0,2,0,4,8,2,576,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6,1958,1958,111,819,1344,0,1344,0,1,0,3,7,2,525,2009,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1890,1996,1088,1088,1188,561,1869,0,1,0,2,7,2,456,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1959,1959,748,1144,1144,0,1144,1,1,0,3,6,1,796,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8,2002,2003,1300,1616,1629,0,1629,1,2,0,3,9,3,808,2007,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,2002,2002,0,936,936,840,1776,0,2,1,3,7,2,474,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,1972,2006,982,1161,1381,0,1381,1,1,1,3,5,2,676,2010,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1950,2002,398,864,864,0,864,1,1,0,3,5,2,720,2007,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1965,1965,641,828,965,0,965,1,1,0,3,6,1,300,2006,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1972,2003,660,768,768,0,768,0,1,0,2,5,1,396,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5,1969,1969,562,784,1168,800,1968,0,2,1,4,7,2,530,2008,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6,1975,1975,945,945,980,0,980,0,2,0,4,4,0,0,2006,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6,1946,1950,484,979,979,979,1958,0,2,0,4,8,2,492,2007,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
6,1980,1980,285,561,561,668,1229,0,1,1,2,5,2,462,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
5,1962,1962,417,1057,1057,0,1057,0,1,0,3,6,2,576,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,2003,2003,699,1337,1337,0,1337,1,2,0,3,6,2,531,2007,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
7,1999,1999,604,696,696,720,1416,1,2,1,3,6,2,484,2010,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
5,1958,2008,696,858,858,0,858,1,1,0,2,4,0,0,2010,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
6,1977,1995,896,1330,1542,1330,2872,1,2,1,4,11,2,619,2008,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
6,1976,1976,556,804,804,744,1548,1,2,1,3,7,2,440,2007,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9,2007,2007,0,1800,1800,0,1800,0,2,0,2,7,2,702,2009,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
7,2002,2003,624,817,824,1070,1894,1,2,1,4,8,2,510,2010,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
6,2005,2007,0,783,783,701,1484,0,2,1,3,8,2,393,2007,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
5,1940,1950,428,728,976,332,1308,1,1,1,2,7,1,256,2009,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True
5,1955,1955,902,1098,1098,0,1098,1,1,0,3,6,1,260,2008,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
3,1910,1950,0,600,600,368,968,0,1,0,2,6,0,0,2009,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
6,1958,1958,513,588,1095,0,1095,1,1,0,2,6,1,264,2006,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1949,1950,0,720,720,472,1192,0,1,1,4,6,0,0,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,2003,2004,567,764,764,862,1626,0,2,0,2,6,2,474,2009,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True
6,1979,1979,0,918,918,0,918,0,2,0,2,5,1,264,2010,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
7,2007,2008,0,1428,1428,0,1428,0,2,0,3,6,2,480,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,1910,1993,0,728,1136,883,2019,0,1,0,3,8,2,532,2009,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7,2000,2000,641,673,673,709,1382,1,2,1,3,6,2,490,2006,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
4,1923,1958,0,440,869,0,869,0,1,0,2,4,0,0,2006,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
7,2006,2007,1106,1241,1241,0,1241,1,1,1,1,4,2,569,2007,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True
4,1954,1954,552,894,894,0,894,0,1,0,3,5,2,400,2007,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
5,1963,1963,651,1121,1121,0,1121,1,1,0,3,5,2,480,2009,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,1961,2007,867,944,999,0,999,1,1,0,3,6,2,588,2008,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False
8,1998,1999,854,1225,1276,1336,2612,1,2,1,4,8,3,676,2009,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
7,2007,2007,0,1266,1266,0,1266,0,2,0,2,6,2,388,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
8,2002,2002,0,1128,1149,1141,2290,0,2,1,4,9,2,779,2008,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False
5,1977,1977,0,0,1302,432,1734,0,2,0,4,8,2,539,2009,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5,1950,1950,1040,1164,1164,0,1164,1,1,0,3,5,1,240,2008,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,1910,2003,0,485,1001,634,1635,0,1,0,2,5,1,255,2006,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
9,2009,2010,1646,1930,1940,0,1940,1,2,1,3,8,3,606,2010,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False
6,1976,1976,156,848,1118,912,2030,0,2,1,4,8,2,551,2007,True,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
7,2006,2006,0,770,778,798,1576,0,2,1,3,6,2,614,2006,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
8,1997,1998,1074,1396,1407,985,2392,1,2,1,3,7,3,870,2006,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True
